,Province_State,Country_Region,Lat,Long,Date,Confirmed,Recovered,Deaths,geometry
2291,,Russia,60.0,90.0,1/30/20,0,0.0,0,POINT (90 60)
2292,,Rwanda,-1.9403,29.8739,1/30/20,0,3.0,0,POINT (29.8739 -1.9403)
2293,,Saint Lucia,13.9094,-60.9789,1/30/20,0,0.0,0,POINT (-60.9789 13.9094)
2294,,Saint Vincent and the Grenadines,12.9843,-61.2872,1/30/20,0,141.0,0,POINT (-61.2872 12.9843)
2295,,San Marino,43.9424,12.4578,1/30/20,0,2.0,0,POINT (12.4578 43.9424)
2296,,Saudi Arabia,24.0,45.0,1/30/20,0,1.0,0,POINT (45 24)
2297,,Senegal,14.4974,-14.4524,1/30/20,0,5.0,0,POINT (-14.4524 14.4974)
2298,,Serbia,44.0165,21.0059,1/30/20,0,7.0,0,POINT (21.0059 44.0165)
2299,,Seychelles,-4.6796,55.492,1/30/20,0,1.0,0,POINT (55.492 -4.6796)
2300,,Singapore,1.2833,103.8333,1/30/20,10,1.0,0,POINT (103.8333 1.2833)
2301,,Slovakia,48.669,19.699,1/30/20,0,0.0,0,POINT (19.699 48.669)
2302,,Slovenia,46.1512,14.9955,1/30/20,0,0.0,0,POINT (14.9955 46.1512)
2303,,Somalia,5.1521,46.1996,1/30/20,0,0.0,0,POINT (46.1996 5.1521)
2304,,South Africa,-30.5595,22.9375,1/30/20,0,0.0,0,POINT (22.9375 -30.5595)
2305,,Spain,40.0,-4.0,1/30/20,0,2.0,0,POINT (-4 40)
2306,,Sri Lanka,7.0,81.0,1/30/20,1,9.0,0,POINT (81 7)
2307,,Sudan,12.8628,30.2176,1/30/20,0,1.0,0,POINT (30.2176 12.8628)
2308,,Suriname,3.9193,-56.0278,1/30/20,0,1.0,0,POINT (-56.0278 3.9193)
2309,,Sweden,63.0,16.0,1/30/20,0,0.0,0,POINT (16 63)
2310,,Switzerland,46.8182,8.2275,1/30/20,0,0.0,0,POINT (8.227499999999999 46.8182)
2311,,Taiwan*,23.7,121.0,1/30/20,9,0.0,0,POINT (121 23.7)
2312,,Tanzania,-6.369,34.8888,1/30/20,0,1.0,0,POINT (34.8888 -6.369)
2313,,Thailand,15.0,101.0,1/30/20,14,14.0,0,POINT (101 15)
2314,,Togo,8.6195,0.8248,1/30/20,0,0.0,0,POINT (0.8248 8.6195)
2315,,Trinidad and Tobago,10.6918,-61.2225,1/30/20,0,0.0,0,POINT (-61.2225 10.6918)
2316,,Tunisia,34.0,9.0,1/30/20,0,0.0,0,POINT (9 34)
2317,,Turkey,38.9637,35.2433,1/30/20,0,0.0,0,POINT (35.2433 38.9637)
2318,,Uganda,1.0,32.0,1/30/20,0,0.0,0,POINT (32 1)
2319,,Ukraine,48.3794,31.1656,1/30/20,0,0.0,0,POINT (31.1656 48.3794)
2320,,United Arab Emirates,24.0,54.0,1/30/20,4,0.0,0,POINT (54 24)
2321,Bermuda,United Kingdom,32.3078,-64.7505,1/30/20,0,0.0,0,POINT (-64.7505 32.3078)
2322,Cayman Islands,United Kingdom,19.3133,-81.2546,1/30/20,0,0.0,0,POINT (-81.2546 19.3133)
2323,Channel Islands,United Kingdom,49.3723,-2.3644,1/30/20,0,0.0,0,POINT (-2.3644 49.3723)
2324,Gibraltar,United Kingdom,36.1408,-5.3536,1/30/20,0,0.0,0,POINT (-5.3536 36.1408)
2325,Isle of Man,United Kingdom,54.2361,-4.5481,1/30/20,0,0.0,0,POINT (-4.5481 54.2361)
2326,Montserrat,United Kingdom,16.7425,-62.1874,1/30/20,0,0.0,0,POINT (-62.1874 16.7425)
2327,,United Kingdom,55.3781,-3.4360000000000004,1/30/20,0,0.0,0,POINT (-3.436 55.3781)
2328,,Uruguay,-32.5228,-55.7658,1/30/20,0,0.0,0,POINT (-55.7658 -32.5228)
2329,,US,37.0902,-95.7129,1/30/20,5,0.0,0,POINT (-95.7129 37.0902)
2330,,Uzbekistan,41.3775,64.5853,1/30/20,0,0.0,0,POINT (64.5853 41.3775)
2331,,Venezuela,6.4238,-66.5897,1/30/20,0,0.0,0,POINT (-66.58969999999999 6.4238)
2332,,Vietnam,16.0,108.0,1/30/20,2,0.0,0,POINT (108 16)
2333,,Zambia,-15.4167,28.2833,1/30/20,0,0.0,0,POINT (28.2833 -15.4167)
2334,,Zimbabwe,-20.0,30.0,1/30/20,0,0.0,0,POINT (30 -20)
2335,Diamond Princess,Canada,0.0,0.0,1/30/20,0,0.0,0,POINT (0 0)
2336,,Dominica,15.415,-61.371,1/30/20,0,0.0,0,POINT (-61.371 15.415)
2337,,Grenada,12.1165,-61.678999999999995,1/30/20,0,0.0,0,POINT (-61.67899999999999 12.1165)
2338,,Mozambique,-18.665695,35.529562,1/30/20,0,0.0,0,POINT (35.529562 -18.665695)
2339,,Syria,34.802075,38.99681500000001,1/30/20,0,0.0,0,POINT (38.99681500000001 34.802075)
2340,,Timor-Leste,-8.874217,125.727539,1/30/20,0,0.0,0,POINT (125.727539 -8.874217)
2341,,Belize,13.1939,-59.5432,1/30/20,0,0.0,0,POINT (-59.5432 13.1939)
2342,Recovered,Canada,0.0,0.0,1/30/20,0,0.0,0,POINT (0 0)
2343,,Laos,19.856270000000002,102.495496,1/30/20,0,0.0,0,POINT (102.495496 19.85627)
2344,,Libya,26.3351,17.228331,1/30/20,0,0.0,0,POINT (17.228331 26.3351)
2345,,West Bank and Gaza,31.9522,35.2332,1/30/20,0,0.0,0,POINT (35.2332 31.9522)
2346,,Guinea-Bissau,11.8037,-15.1804,1/30/20,0,0.0,0,POINT (-15.1804 11.8037)
2347,,Mali,17.570692,-3.996166000000001,1/30/20,0,0.0,0,POINT (-3.996166000000001 17.570692)
2348,,Saint Kitts and Nevis,17.357822,-62.782998,1/30/20,0,0.0,0,POINT (-62.782998 17.357822)
2349,Northwest Territories,Canada,64.8255,-124.8457,1/30/20,0,0.0,0,POINT (-124.8457 64.82550000000001)
2350,Yukon,Canada,64.2823,-135.0,1/30/20,0,0.0,0,POINT (-135 64.28230000000001)
2351,,Kosovo,42.602636,20.902977,1/30/20,0,0.0,0,POINT (20.902977 42.602636)
2352,,Burma,21.9162,95.956,1/30/20,0,0.0,0,POINT (95.956 21.9162)
2353,Anguilla,United Kingdom,18.2206,-63.0686,1/30/20,0,0.0,0,POINT (-63.0686 18.2206)
2354,British Virgin Islands,United Kingdom,18.4207,-64.64,1/30/20,0,0.0,0,POINT (-64.64 18.4207)
2355,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,1/30/20,0,0.0,0,POINT (-71.7979 21.69400000000001)
2356,,MS Zaandam,0.0,0.0,1/30/20,0,0.0,0,POINT (0 0)
2357,,Botswana,-22.3285,24.6849,1/30/20,0,0.0,0,POINT (24.6849 -22.3285)
2358,,Burundi,-3.3731,29.9189,1/30/20,0,0.0,0,POINT (29.9189 -3.3731)
2359,,Sierra Leone,8.460555000000001,-11.779889,1/30/20,0,0.0,0,POINT (-11.779889 8.460555000000001)
2360,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,1/30/20,0,0.0,0,POINT (-68.2385 12.1784)
2361,,Malawi,-13.254307999999998,34.301525,1/30/20,0,0.0,0,POINT (34.301525 -13.254308)
2362,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,1/30/20,0,0.0,0,POINT (-59.5236 -51.7963)
2363,Saint Pierre and Miquelon,France,46.8852,-56.3159,1/30/20,0,0.0,0,POINT (-56.3159 46.8852)
2364,,South Sudan,6.8770000000000024,31.307,1/30/20,0,0.0,0,POINT (31.307 6.877000000000002)
2365,,Western Sahara,24.2155,-12.8858,1/30/20,0,0.0,0,POINT (-12.8858 24.2155)
2366,,Sao Tome and Principe,0.18636,6.613081,1/30/20,0,0.0,0,POINT (6.613081 0.18636)
2367,,Afghanistan,33.0,65.0,1/31/20,0,0.0,0,POINT (65 33)
2368,,Albania,41.1533,20.1683,1/31/20,0,0.0,0,POINT (20.1683 41.1533)
2369,,Algeria,28.0339,1.6596,1/31/20,0,0.0,0,POINT (1.6596 28.0339)
2370,,Andorra,42.5063,1.5218,1/31/20,0,0.0,0,POINT (1.5218 42.5063)
2371,,Angola,-11.2027,17.8739,1/31/20,0,0.0,0,POINT (17.8739 -11.2027)
2372,,Antigua and Barbuda,17.0608,-61.7964,1/31/20,0,0.0,0,POINT (-61.7964 17.0608)
2373,,Argentina,-38.4161,-63.6167,1/31/20,0,0.0,0,POINT (-63.6167 -38.4161)
2374,,Armenia,40.0691,45.0382,1/31/20,0,1.0,0,POINT (45.0382 40.0691)
2375,Australian Capital Territory,Australia,-35.4735,149.0124,1/31/20,0,0.0,0,POINT (149.0124 -35.4735)
2376,New South Wales,Australia,-33.8688,151.2093,1/31/20,4,0.0,0,POINT (151.2093 -33.8688)
2377,Northern Territory,Australia,-12.4634,130.8456,1/31/20,0,0.0,0,POINT (130.8456 -12.4634)
2378,Queensland,Australia,-28.0167,153.4,1/31/20,2,0.0,0,POINT (153.4 -28.0167)
2379,South Australia,Australia,-34.9285,138.6007,1/31/20,0,0.0,0,POINT (138.6007 -34.9285)
2380,Tasmania,Australia,-41.4545,145.9707,1/31/20,0,0.0,0,POINT (145.9707 -41.4545)
2381,Victoria,Australia,-37.8136,144.9631,1/31/20,3,0.0,0,POINT (144.9631 -37.8136)
2382,Western Australia,Australia,-31.9505,115.8605,1/31/20,0,0.0,0,POINT (115.8605 -31.9505)
2383,,Austria,47.5162,14.5501,1/31/20,0,0.0,0,POINT (14.5501 47.5162)
2384,,Azerbaijan,40.1431,47.5769,1/31/20,0,0.0,0,POINT (47.5769 40.1431)
2385,,Bahamas,25.0343,-77.3963,1/31/20,0,0.0,0,POINT (-77.3963 25.0343)
2386,,Bahrain,26.0275,50.55,1/31/20,0,0.0,0,POINT (50.55 26.0275)
2387,,Bangladesh,23.685,90.3563,1/31/20,0,0.0,0,POINT (90.3563 23.685)
2388,,Barbados,13.1939,-59.5432,1/31/20,0,0.0,0,POINT (-59.5432 13.1939)
2389,,Belarus,53.7098,27.9534,1/31/20,0,0.0,0,POINT (27.9534 53.7098)
2390,,Belgium,50.8333,4.0,1/31/20,0,0.0,0,POINT (4 50.8333)
2391,,Benin,9.3077,2.3158,1/31/20,0,0.0,0,POINT (2.3158 9.307700000000001)
2392,,Bhutan,27.5142,90.4336,1/31/20,0,0.0,0,POINT (90.4336 27.5142)
2393,,Bolivia,-16.2902,-63.5887,1/31/20,0,0.0,0,POINT (-63.5887 -16.2902)
2394,,Bosnia and Herzegovina,43.9159,17.6791,1/31/20,0,0.0,0,POINT (17.6791 43.9159)
2395,,Brazil,-14.235,-51.9253,1/31/20,0,0.0,0,POINT (-51.9253 -14.235)
2396,,Brunei,4.5353,114.7277,1/31/20,0,0.0,0,POINT (114.7277 4.5353)
2397,,Bulgaria,42.7339,25.4858,1/31/20,0,0.0,0,POINT (25.4858 42.7339)
2398,,Burkina Faso,12.2383,-1.5616,1/31/20,0,0.0,0,POINT (-1.5616 12.2383)
2399,,Cabo Verde,16.5388,-23.0418,1/31/20,0,0.0,0,POINT (-23.0418 16.5388)
2400,,Cambodia,11.55,104.9167,1/31/20,1,0.0,0,POINT (104.9167 11.55)
2401,,Cameroon,3.8480000000000003,11.5021,1/31/20,0,0.0,0,POINT (11.5021 3.848)
2402,Alberta,Canada,53.9333,-116.5765,1/31/20,0,0.0,0,POINT (-116.5765 53.9333)
2403,British Columbia,Canada,49.2827,-123.1207,1/31/20,1,0.0,0,POINT (-123.1207 49.2827)
2404,Grand Princess,Canada,37.6489,-122.6655,1/31/20,0,0.0,0,POINT (-122.6655 37.6489)
2405,Manitoba,Canada,53.7609,-98.8139,1/31/20,0,0.0,0,POINT (-98.8139 53.7609)
2406,New Brunswick,Canada,46.5653,-66.4619,1/31/20,0,0.0,0,POINT (-66.4619 46.5653)
2407,Newfoundland and Labrador,Canada,53.1355,-57.6604,1/31/20,0,0.0,0,POINT (-57.6604 53.1355)
2408,Nova Scotia,Canada,44.681999999999995,-63.7443,1/31/20,0,0.0,0,POINT (-63.7443 44.682)
2409,Ontario,Canada,51.2538,-85.3232,1/31/20,3,0.0,0,POINT (-85.3232 51.2538)
2410,Prince Edward Island,Canada,46.5107,-63.4168,1/31/20,0,0.0,0,POINT (-63.4168 46.5107)
2411,Quebec,Canada,52.9399,-73.5491,1/31/20,0,0.0,0,POINT (-73.5491 52.9399)
2412,Saskatchewan,Canada,52.9399,-106.4509,1/31/20,0,0.0,0,POINT (-106.4509 52.9399)
2413,,Central African Republic,6.6111,20.9394,1/31/20,0,0.0,0,POINT (20.9394 6.6111)
2414,,Chad,15.4542,18.7322,1/31/20,0,0.0,0,POINT (18.7322 15.4542)
2415,,Chile,-35.6751,-71.543,1/31/20,0,0.0,0,POINT (-71.54300000000001 -35.6751)
2416,Anhui,China,31.8257,117.2264,1/31/20,237,0.0,0,POINT (117.2264 31.8257)
2417,Beijing,China,40.1824,116.4142,1/31/20,139,0.0,1,POINT (116.4142 40.1824)
2418,Chongqing,China,30.0572,107.874,1/31/20,211,0.0,0,POINT (107.874 30.0572)
2419,Fujian,China,26.0789,117.9874,1/31/20,120,0.0,0,POINT (117.9874 26.0789)
2420,Gansu,China,37.8099,101.0583,1/31/20,29,0.0,0,POINT (101.0583 37.8099)
2421,Guangdong,China,23.3417,113.4244,1/31/20,436,0.0,0,POINT (113.4244 23.3417)
2422,Guangxi,China,23.8298,108.7881,1/31/20,87,0.0,0,POINT (108.7881 23.8298)
2423,Guizhou,China,26.8154,106.8748,1/31/20,29,0.0,0,POINT (106.8748 26.8154)
2424,Hainan,China,19.1959,109.7453,1/31/20,52,0.0,1,POINT (109.7453 19.1959)
2425,Hebei,China,39.549,116.1306,1/31/20,82,0.0,1,POINT (116.1306 39.549)
2426,Heilongjiang,China,47.861999999999995,127.7615,1/31/20,59,0.0,2,POINT (127.7615 47.86199999999999)
2427,Henan,China,33.882,113.61399999999999,1/31/20,352,0.0,2,POINT (113.614 33.882)
2428,Hong Kong,China,22.3,114.2,1/31/20,12,0.0,0,POINT (114.2 22.3)
2429,Hubei,China,30.9756,112.2707,1/31/20,5806,0.0,204,POINT (112.2707 30.9756)
2430,Hunan,China,27.6104,111.7088,1/31/20,332,0.0,0,POINT (111.7088 27.6104)
2431,Inner Mongolia,China,44.0935,113.9448,1/31/20,20,0.0,0,POINT (113.9448 44.0935)
2432,Jiangsu,China,32.9711,119.455,1/31/20,168,0.0,0,POINT (119.455 32.9711)
2433,Jiangxi,China,27.614,115.7221,1/31/20,240,0.0,0,POINT (115.7221 27.614)
2434,Jilin,China,43.6661,126.1923,1/31/20,14,0.0,0,POINT (126.1923 43.6661)
2435,Liaoning,China,41.2956,122.6085,1/31/20,48,0.0,0,POINT (122.6085 41.2956)
2436,Macau,China,22.1667,113.55,1/31/20,7,0.0,0,POINT (113.55 22.1667)
2437,Ningxia,China,37.2692,106.1655,1/31/20,21,0.0,0,POINT (106.1655 37.2692)
2438,Qinghai,China,35.7452,95.9956,1/31/20,8,0.0,0,POINT (95.9956 35.7452)
2439,Shaanxi,China,35.1917,108.8701,1/31/20,87,0.0,0,POINT (108.8701 35.1917)
2440,Shandong,China,36.3427,118.1498,1/31/20,184,0.0,0,POINT (118.1498 36.3427)
2441,Shanghai,China,31.201999999999998,121.4491,1/31/20,135,0.0,1,POINT (121.4491 31.202)
2442,Shanxi,China,37.5777,112.2922,1/31/20,39,0.0,0,POINT (112.2922 37.5777)
2443,Sichuan,China,30.6171,102.7103,1/31/20,177,0.0,1,POINT (102.7103 30.6171)
2444,Tianjin,China,39.3054,117.323,1/31/20,32,0.0,0,POINT (117.323 39.3054)
2445,Tibet,China,31.6927,88.0924,1/31/20,1,0.0,0,POINT (88.0924 31.6927)
2446,Xinjiang,China,41.1129,85.2401,1/31/20,17,0.0,0,POINT (85.2401 41.1129)
2447,Yunnan,China,24.974,101.48700000000001,1/31/20,83,0.0,0,POINT (101.487 24.974)
2448,Zhejiang,China,29.1832,120.0934,1/31/20,538,0.0,0,POINT (120.0934 29.1832)
2449,,Colombia,4.5709,-74.2973,1/31/20,0,5.0,0,POINT (-74.29730000000001 4.5709)
2450,,Congo (Brazzaville),-4.0383,21.7587,1/31/20,0,0.0,0,POINT (21.7587 -4.0383)
2451,,Congo (Kinshasa),-4.0383,21.7587,1/31/20,0,0.0,0,POINT (21.7587 -4.0383)
2452,,Costa Rica,9.7489,-83.7534,1/31/20,0,0.0,0,POINT (-83.7534 9.748900000000001)
2453,,Cote d'Ivoire,7.54,-5.5471,1/31/20,0,0.0,0,POINT (-5.5471 7.54)
2454,,Croatia,45.1,15.2,1/31/20,0,0.0,0,POINT (15.2 45.1)
2455,,Diamond Princess,0.0,0.0,1/31/20,0,0.0,0,POINT (0 0)
2456,,Cuba,22.0,-80.0,1/31/20,0,0.0,0,POINT (-80 22)
2457,,Cyprus,35.1264,33.4299,1/31/20,0,0.0,0,POINT (33.4299 35.1264)
2458,,Czechia,49.8175,15.472999999999999,1/31/20,0,0.0,0,POINT (15.473 49.8175)
2459,Faroe Islands,Denmark,61.8926,-6.9118,1/31/20,0,0.0,0,POINT (-6.9118 61.8926)
2460,Greenland,Denmark,71.7069,-42.6043,1/31/20,0,0.0,0,POINT (-42.6043 71.7069)
2461,,Denmark,56.2639,9.5018,1/31/20,0,0.0,0,POINT (9.501799999999999 56.2639)
2462,,Djibouti,11.8251,42.5903,1/31/20,0,0.0,0,POINT (42.5903 11.8251)
2463,,Dominican Republic,18.7357,-70.1627,1/31/20,0,0.0,0,POINT (-70.1627 18.7357)
2464,,Ecuador,-1.8312,-78.1834,1/31/20,0,0.0,0,POINT (-78.18340000000001 -1.8312)
2465,,Egypt,26.0,30.0,1/31/20,0,0.0,0,POINT (30 26)
2466,,El Salvador,13.7942,-88.8965,1/31/20,0,0.0,0,POINT (-88.8965 13.7942)
2467,,Equatorial Guinea,1.5,10.0,1/31/20,0,0.0,0,POINT (10 1.5)
2468,,Eritrea,15.1794,39.7823,1/31/20,0,0.0,0,POINT (39.7823 15.1794)
2469,,Estonia,58.5953,25.0136,1/31/20,0,0.0,0,POINT (25.0136 58.5953)
2470,,Eswatini,-26.5225,31.4659,1/31/20,0,0.0,0,POINT (31.4659 -26.5225)
2471,,Ethiopia,9.145,40.4897,1/31/20,0,0.0,0,POINT (40.4897 9.145)
2472,,Fiji,-17.7134,178.065,1/31/20,0,0.0,0,POINT (178.065 -17.7134)
2473,,Finland,64.0,26.0,1/31/20,1,0.0,0,POINT (26 64)
2474,French Guiana,France,3.9339,-53.1258,1/31/20,0,0.0,0,POINT (-53.1258 3.9339)
2475,French Polynesia,France,-17.6797,149.4068,1/31/20,0,0.0,0,POINT (149.4068 -17.6797)
2476,Guadeloupe,France,16.25,-61.5833,1/31/20,0,0.0,0,POINT (-61.5833 16.25)
2477,Mayotte,France,-12.8275,45.1662,1/31/20,0,0.0,0,POINT (45.1662 -12.8275)
2478,New Caledonia,France,-20.9043,165.618,1/31/20,0,0.0,0,POINT (165.618 -20.9043)
2479,Reunion,France,-21.1351,55.2471,1/31/20,0,0.0,0,POINT (55.2471 -21.1351)
2480,Saint Barthelemy,France,17.9,-62.8333,1/31/20,0,0.0,0,POINT (-62.8333 17.9)
2481,St Martin,France,18.0708,-63.0501,1/31/20,0,0.0,0,POINT (-63.0501 18.0708)
2482,Martinique,France,14.6415,-61.0242,1/31/20,0,0.0,0,POINT (-61.0242 14.6415)
2483,,France,46.2276,2.2137,1/31/20,5,0.0,0,POINT (2.2137 46.2276)
2484,,Gabon,-0.8037,11.6094,1/31/20,0,0.0,0,POINT (11.6094 -0.8037)
2485,,Gambia,13.4432,-15.3101,1/31/20,0,0.0,0,POINT (-15.3101 13.4432)
2486,,Georgia,42.3154,43.3569,1/31/20,0,0.0,0,POINT (43.3569 42.3154)
2487,,Germany,51.0,9.0,1/31/20,5,0.0,0,POINT (9 51)
2488,,Ghana,7.9465,-1.0232,1/31/20,0,0.0,0,POINT (-1.0232 7.9465)
2489,,Greece,39.0742,21.8243,1/31/20,0,0.0,0,POINT (21.8243 39.0742)
2490,,Guatemala,15.7835,-90.2308,1/31/20,0,0.0,0,POINT (-90.2308 15.7835)
2491,,Guinea,9.9456,-9.6966,1/31/20,0,0.0,0,POINT (-9.6966 9.945600000000001)
2492,,Guyana,5.0,-58.75,1/31/20,0,0.0,0,POINT (-58.75 5)
2493,,Haiti,18.9712,-72.2852,1/31/20,0,0.0,0,POINT (-72.2852 18.9712)
2494,,Holy See,41.9029,12.4534,1/31/20,0,0.0,0,POINT (12.4534 41.9029)
2495,,Honduras,15.2,-86.2419,1/31/20,0,0.0,0,POINT (-86.2419 15.2)
2496,,Hungary,47.1625,19.5033,1/31/20,0,0.0,0,POINT (19.5033 47.1625)
2497,,Iceland,64.9631,-19.0208,1/31/20,0,0.0,0,POINT (-19.0208 64.9631)
2498,,India,21.0,78.0,1/31/20,1,0.0,0,POINT (78 21)
2499,,Indonesia,-0.7893,113.9213,1/31/20,0,2.0,0,POINT (113.9213 -0.7893)
2500,,Iran,32.0,53.0,1/31/20,0,0.0,0,POINT (53 32)
2501,,Iraq,33.0,44.0,1/31/20,0,0.0,0,POINT (44 33)
2502,,Ireland,53.1424,-7.6921,1/31/20,0,0.0,0,POINT (-7.6921 53.1424)
2503,,Israel,31.0,35.0,1/31/20,0,0.0,0,POINT (35 31)
2504,,Italy,43.0,12.0,1/31/20,2,0.0,0,POINT (12 43)
2505,,Jamaica,18.1096,-77.2975,1/31/20,0,0.0,0,POINT (-77.2975 18.1096)
2506,,Japan,36.0,138.0,1/31/20,15,0.0,0,POINT (138 36)
2507,,Jordan,31.24,36.51,1/31/20,0,0.0,0,POINT (36.51 31.24)
2508,,Kazakhstan,48.0196,66.9237,1/31/20,0,0.0,0,POINT (66.9237 48.0196)
2509,,Kenya,-0.0236,37.9062,1/31/20,0,0.0,0,POINT (37.9062 -0.0236)
2510,,"Korea, South",36.0,128.0,1/31/20,11,0.0,0,POINT (128 36)
2511,,Kuwait,29.5,47.75,1/31/20,0,0.0,0,POINT (47.75 29.5)
2512,,Kyrgyzstan,41.2044,74.7661,1/31/20,0,0.0,0,POINT (74.76609999999999 41.2044)
2513,,Latvia,56.8796,24.6032,1/31/20,0,0.0,0,POINT (24.6032 56.8796)
2514,,Lebanon,33.8547,35.8623,1/31/20,0,0.0,0,POINT (35.8623 33.8547)
2515,,Liberia,6.4281,-9.4295,1/31/20,0,0.0,0,POINT (-9.429500000000001 6.4281)
2516,,Liechtenstein,47.14,9.55,1/31/20,0,0.0,0,POINT (9.550000000000001 47.14)
2517,,Lithuania,55.1694,23.8813,1/31/20,0,0.0,0,POINT (23.8813 55.1694)
2518,,Luxembourg,49.8153,6.1296,1/31/20,0,0.0,0,POINT (6.1296 49.8153)
2519,,Madagascar,-18.7669,46.8691,1/31/20,0,0.0,0,POINT (46.8691 -18.7669)
2520,,Malaysia,2.5,112.5,1/31/20,8,0.0,0,POINT (112.5 2.5)
2521,,Maldives,3.2028,73.2207,1/31/20,0,0.0,0,POINT (73.22069999999999 3.2028)
2522,,Malta,35.9375,14.3754,1/31/20,0,0.0,0,POINT (14.3754 35.9375)
2523,,Mauritania,21.0079,10.9408,1/31/20,0,0.0,0,POINT (10.9408 21.0079)
2524,,Mauritius,-20.2,57.5,1/31/20,0,0.0,0,POINT (57.5 -20.2)
2525,,Mexico,23.6345,-102.5528,1/31/20,0,0.0,0,POINT (-102.5528 23.6345)
2526,,Moldova,47.4116,28.3699,1/31/20,0,0.0,0,POINT (28.3699 47.4116)
2527,,Monaco,43.7333,7.4167,1/31/20,0,0.0,0,POINT (7.4167 43.7333)
2528,,Mongolia,46.8625,103.8467,1/31/20,0,0.0,0,POINT (103.8467 46.8625)
2529,,Montenegro,42.5,19.3,1/31/20,0,0.0,0,POINT (19.3 42.5)
2530,,Morocco,31.7917,-7.0926,1/31/20,0,5.0,0,POINT (-7.0926 31.7917)
2531,,Namibia,-22.9576,18.4904,1/31/20,0,9.0,0,POINT (18.4904 -22.9576)
2532,,Nepal,28.1667,84.25,1/31/20,1,3.0,0,POINT (84.25 28.1667)
2533,Aruba,Netherlands,12.5186,-70.0358,1/31/20,0,0.0,0,POINT (-70.03579999999999 12.5186)
2534,Curacao,Netherlands,12.1696,-68.99,1/31/20,0,0.0,0,POINT (-68.98999999999999 12.1696)
2535,Sint Maarten,Netherlands,18.0425,-63.0548,1/31/20,0,14.0,0,POINT (-63.0548 18.0425)
2536,,Netherlands,52.1326,5.2913,1/31/20,0,2.0,0,POINT (5.2913 52.1326)
2537,,New Zealand,-40.9006,174.886,1/31/20,0,2.0,0,POINT (174.886 -40.9006)
2538,,Nicaragua,12.8654,-85.2072,1/31/20,0,1.0,0,POINT (-85.2072 12.8654)
2539,,Niger,17.6078,8.0817,1/31/20,0,0.0,0,POINT (8.0817 17.6078)
2540,,Nigeria,9.082,8.6753,1/31/20,0,2.0,0,POINT (8.6753 9.082000000000001)
2541,,North Macedonia,41.6086,21.7453,1/31/20,0,3.0,0,POINT (21.7453 41.6086)
2542,,Norway,60.472,8.4689,1/31/20,0,0.0,0,POINT (8.4689 60.472)
2543,,Oman,21.0,57.0,1/31/20,0,168.0,0,POINT (57 21)
2544,,Pakistan,30.3753,69.3451,1/31/20,0,8.0,0,POINT (69.3451 30.3753)
2545,,Panama,8.538,-80.7821,1/31/20,0,1.0,0,POINT (-80.7821 8.538)
2546,,Papua New Guinea,-6.315,143.9555,1/31/20,0,6.0,0,POINT (143.9555 -6.315)
2547,,Paraguay,-23.4425,-58.4438,1/31/20,0,9.0,0,POINT (-58.4438 -23.4425)
2548,,Peru,-9.19,-75.0152,1/31/20,0,1.0,0,POINT (-75.01519999999999 -9.19)
2549,,Philippines,13.0,122.0,1/31/20,1,1.0,0,POINT (122 13)
2550,,Poland,51.9194,19.1451,1/31/20,0,0.0,0,POINT (19.1451 51.9194)
2551,,Portugal,39.3999,-8.2245,1/31/20,0,0.0,0,POINT (-8.224500000000001 39.3999)
2552,,Qatar,25.3548,51.1839,1/31/20,0,0.0,0,POINT (51.1839 25.3548)
2553,,Romania,45.9432,24.9668,1/31/20,0,0.0,0,POINT (24.9668 45.9432)
2554,,Russia,60.0,90.0,1/31/20,2,3.0,0,POINT (90 60)
2555,,Rwanda,-1.9403,29.8739,1/31/20,0,10.0,0,POINT (29.8739 -1.9403)
2556,,Saint Lucia,13.9094,-60.9789,1/31/20,0,1.0,0,POINT (-60.9789 13.9094)
2557,,Saint Vincent and the Grenadines,12.9843,-61.2872,1/31/20,0,3.0,0,POINT (-61.2872 12.9843)
2558,,San Marino,43.9424,12.4578,1/31/20,0,0.0,0,POINT (12.4578 43.9424)
2559,,Saudi Arabia,24.0,45.0,1/31/20,0,0.0,0,POINT (45 24)
2560,,Senegal,14.4974,-14.4524,1/31/20,0,0.0,0,POINT (-14.4524 14.4974)
2561,,Serbia,44.0165,21.0059,1/31/20,0,2.0,0,POINT (21.0059 44.0165)
2562,,Seychelles,-4.6796,55.492,1/31/20,0,21.0,0,POINT (55.492 -4.6796)
2563,,Singapore,1.2833,103.8333,1/31/20,13,0.0,0,POINT (103.8333 1.2833)
2564,,Slovakia,48.669,19.699,1/31/20,0,0.0,0,POINT (19.699 48.669)
2565,,Slovenia,46.1512,14.9955,1/31/20,0,0.0,0,POINT (14.9955 46.1512)
2566,,Somalia,5.1521,46.1996,1/31/20,0,0.0,0,POINT (46.1996 5.1521)
2567,,South Africa,-30.5595,22.9375,1/31/20,0,0.0,0,POINT (22.9375 -30.5595)
2568,,Spain,40.0,-4.0,1/31/20,0,0.0,0,POINT (-4 40)
2569,,Sri Lanka,7.0,81.0,1/31/20,1,0.0,0,POINT (81 7)
